"trip_id","origin_airport","destination","destination_airport","seats","return_flight_booked","departure_time","return_time","checked_bags","trip_airline","destination_airport_lat","destination_airport_lon","base_fare_usd"
"233688-d23a56fc067e49ec932e335a22d42250","YKZ","philadelphia","PHL","1","true","2022-11-18 09:00:00","2022-11-20 09:00:00","0","American Airlines","39.872","-75.241","100.6"
"233904-b7328e05850e412384201171153001c3","DAL","chicago","UGN","1","true","2022-11-18 08:00:00","2022-11-23 08:00:00","0","American Airlines","41.786","-87.752","238.98"
"233905-c520ff9b8a924e5093d739ae5b50a41f","JFK","phoenix","PHX","1","true","2022-11-15 09:00:00","2022-11-18 09:00:00","1","Allegiant Air","33.535","-112.383","626.52"
"234112-17f87e3295e746a4814750f259704072","LNK","montreal","YMX","1","true","2022-11-21 09:00:00","2022-11-26 09:00:00","1","Delta Air Lines","45.517","-73.417","360.35"
"234218-32a6f3c7529e4a749ff5056b1d36cf74","BIF","toronto","YZD","1","true","2022-11-22 15:00:00","2022-11-30 15:00:00","1","United Airlines","43.862","-79.37","496.93"
"234367-a94ead4060b04c6bb7a1b24a2d00de4b","UGN","montreal","YHU","1","false","2022-11-21 07:00:00","","1","United Airlines","45.517","-73.417","97.94"
"234617-64af3fe0d3e34d2dbacaa64ea43d41be","YWG","houston","IAH","1","true","2022-11-17 07:00:00","2022-11-18 07:00:00","1","United Airlines","29.607","-95.159","419.85"
"234778-73a3f09d619a43d68fbc288989256d74","MEM","chicago","UGN","1","true","2022-11-22 12:00:00","2022-11-30 12:00:00","0","United Airlines","41.786","-87.752","133.9"
"234789-4baa39e99f364bf7a5461545488fd153","JFK","montreal","YHU","1","true","2022-11-17 12:00:00","2022-11-21 12:00:00","1","American Airlines","45.517","-73.417","95.21"
"235254-47677d46de6a46f887dd05183d5a5cea","LGA","philadelphia","PHL","1","true","2022-11-18 07:00:00","2022-11-22 07:00:00","0","American Airlines","39.872","-75.241","29.23"
"235474-fa8c09896f384ced9564b8a3ced874f9","JFK","winnipeg","YWG","1","true","2022-11-20 07:00:00","2022-11-22 07:00:00","1","Bearskin Lake Air Service","50.056","-97.032","356.89"
"235601-f284fc2343804effa7c549419b3722fd","BNA","paris","CDG","2","true","2023-01-06 22:00:00","2023-01-17 22:00:00","1","Aegean Airlines","48.969","2.441","2667.96"
"235699-cd060f4ded26469faba84ce8d93e787d","PVD","columbus","LCK","1","true","2022-11-19 09:00:00","2022-12-02 09:00:00","0","Allegiant Air","39.998","-82.892","173.83"
"235850-a324ef548b3e43b6bad2993978a06116","JFK","calgary","YYC","1","true","2022-11-23 09:00:00","2022-11-28 09:00:00","0","Air Canada","51.114","-114.02","649.63"
"236218-94ffbce7d5d74af9aea55f88314ea216","FTW","new york","LGA","1","true","2022-11-17 07:00:00","2022-11-20 07:00:00","0","AeroMéxico","40.64","-73.779","407.4"
"236332-3468f0f5991c4f538cf8ab3a4c43f5cf","PHL","orlando","ORL","2","true","2023-02-04 20:00:00","2023-02-18 20:00:00","1","United Airlines","28.429","-81.316","526.11"
"236364-57d213182c18401aa952b112eec750d3","ICT","austin","AUS","1","true","2022-11-25 07:00:00","2022-11-26 07:00:00","0","Aeromar","30.194","-97.67","150.41"
"236947-7a4cf2afeca94eb487d1ab875b69b1b7","BOS","san francisco","SFO","1","true","2022-11-19 13:00:00","2022-11-22 13:00:00","1","Delta Air Lines","37.619","-122.375","686.76"
"237190-dc8e917483d245a981d7e126c9d008d9","PWM","toronto","YTZ","1","true","2022-11-15 07:00:00","2022-11-21 07:00:00","1","Porter Airlines","43.862","-79.37","133.51"
"237292-7c6671aea45443e187e8ff4efea46941","SKF","philadelphia","PNE","1","true","2022-11-24 07:00:00","2022-11-26 07:00:00","0","Ryanair","39.872","-75.241","407.22"
"237398-543e6fcbda744c5c99d0acabec949d52","LAX","indianapolis","IND","1","true","2022-11-22 07:00:00","2022-11-27 07:00:00","1","Delta Air Lines","39.717","-86.294","589.05"
"237532-b9ecd6a7583a459494e6f577f683025e","JFK","dallas","DAL","1","true","2022-11-17 11:00:00","2022-11-21 11:00:00","0","AirTran Airways","32.847","-96.852","404.08"
"237580-ec1c6096aabb442db578745c11dd8171","YXU","singapore","XSP","1","true","2023-02-04 09:00:00","2023-02-12 09:00:00","0","Ryanair","1.417","103.867","2694.0"
"237617-6c6b06dd05b24483be8c98fff5d6c114","JFK","houston","HOU","3","true","2022-11-19 07:00:00","2022-11-21 07:00:00","2","AirTran Airways","29.607","-95.159","1092.04"
"237817-383d3555ae19429dac95d123f5b715b9","DCA","new york","JFK","1","true","2022-11-17 07:00:00","2022-11-19 07:00:00","0","JetBlue Airways","40.64","-73.779","60.78"
"238044-7c2991f2bfe147879515d83264dca511","SAN","new york","JFK","1","true","2022-11-19 07:00:00","2022-11-21 07:00:00","1","United Airlines","40.64","-73.779","680.06"
"238165-20c359c94fb54f0fa7dca4b9532493d7","YXD","toronto","YTZ","2","true","2022-11-19 16:00:00","2022-11-23 16:00:00","1","Porter Airlines","43.862","-79.37","1039.61"
"238354-97e8c61e9a9f4936922ba1ada8780839","YQB","nashville","BNA","1","true","2023-02-04 08:00:00","2023-02-14 08:00:00","0","Delta Air Lines","36.124","-86.678","308.43"
"238495-8e6f57364fcc455099363ae8cbb03be5","CVG","philadelphia","PNE","1","true","2022-11-17 08:00:00","2022-11-19 08:00:00","0","Ryanair","39.872","-75.241","135.98"
"238638-c6b377a3047e46f384466aed58ab771c","LAX","houston","EFD","1","true","2022-11-24 10:00:00","2022-11-26 10:00:00","0","United Airlines","29.607","-95.159","398.25"
"238709-d0ed60f24590446a8599dfb5f3f5dbc6","IND","johannesburg","HLA","2","true","2023-01-07 17:00:00","2023-01-27 17:00:00","1","Comair","-25.986","28.14","5081.77"
"238777-0652c1902e0b4e86a35b7df384218769","YQG","seattle","BFI","1","false","2022-11-17 08:00:00","","2","Kenmore Air","47.53","-122.302","261.87"
"238939-615e848815c74c1d838de7556ded8577","LGA","san francisco","SFO","1","true","2022-11-18 07:00:00","2022-11-23 07:00:00","0","United Airlines","37.619","-122.375","785.63"
"239156-63d80054f96141418754a49b2f8521ff","JFK","philadelphia","PNE","1","true","2022-11-17 07:00:00","2022-11-19 07:00:00","1","Delta Air Lines","39.872","-75.241","25.64"
"239322-832887cbd6964b1b85b6a54d20bf5710","YYC","new york","LGA","2","true","2022-11-17 11:00:00","2022-11-20 11:00:00","0","Southwest Airlines","40.64","-73.779","1165.88"
"239709-adf1fbc90f6a4e55825ef3736e9053de","TIK","new york","LGA","1","true","2022-11-18 13:00:00","2022-11-23 13:00:00","0","Delta Air Lines","40.64","-73.779","390.34"
"239777-2a9cd56238a048368396f9851e34bf13","LAX","new york","JFK","1","true","2022-11-21 14:00:00","2022-11-28 14:00:00","0","Uzbekistan Airways","40.64","-73.779","757.1"
"239990-9dd23114df5c4c8a897025a72d561b47","HOU","columbus","LCK","1","true","2022-11-21 08:00:00","2022-11-24 08:00:00","0","Allegiant Air","39.998","-82.892","281.55"
"240131-6ce72fed14a341a88e6c183254b6f848","LAX","montreal","YMX","1","true","2022-11-17 12:00:00","2022-11-22 12:00:00","0","United Airlines","45.517","-73.417","761.55"
"240259-b21dae7ebfb84f6bbfce69e29f000220","BFI","new york","JFK","1","true","2022-11-21 12:00:00","2022-11-25 12:00:00","0","American Airlines","40.64","-73.779","650.16"
"240278-dd29f7f0311a4fe4bbcac25e5e26346e","JFK","chicago","MDW","1","true","2022-11-18 13:00:00","2022-11-22 13:00:00","0","Southwest Airlines","41.786","-87.752","211.25"
"240330-0549503a9595407095195ca42d7bd0c8","YHM","new york","LGA","1","true","2022-11-16 12:00:00","2022-11-19 12:00:00","0","Delta Air Lines","40.64","-73.779","97.51"
"241060-60cde95d82cc4353ac5d4a37119884ed","AMA","new york","LGA","1","true","2022-11-19 12:00:00","2022-11-27 12:00:00","1","JetBlue Airways","40.64","-73.779","453.56"
"241201-19e1a824ea7349f8b906662f81bddc4f","IAH","san diego","SAN","1","true","2022-11-16 14:00:00","2022-11-18 14:00:00","1","Spirit Airlines","32.699","-117.215","356.36"
"241421-92a1ee27754b4e93a3694c14ae3be844","DEN","toronto","YKZ","1","true","2022-11-16 10:00:00","2022-11-17 10:00:00","0","United Airlines","43.862","-79.37","396.67"
"241909-f4bd197ee25e4daa876839a9c518aeb7","SCK","toronto","YKZ","1","true","2022-11-18 12:00:00","2022-11-24 12:00:00","1","Ryanair","43.862","-79.37","617.7"
"241926-968fa3b6c0714f3594694764e485dbcb","LGA","ottawa","YOW","1","true","2022-11-22 07:00:00","2022-11-29 07:00:00","2","Lufthansa","45.323","-75.669","108.54"
"242675-3efa7e7ec4574c8183d18ba243ad6b70","YAV","oklahoma city","OKC","2","true","2022-11-19 07:00:00","2022-11-21 07:00:00","0","Delta Air Lines","35.393","-97.601","577.05"
"242684-72a9077d54b6496fbec4b20d56ed887b","LAX","ottawa","YOW","1","true","2022-11-17 07:00:00","2022-11-20 07:00:00","0","United Airlines","45.323","-75.669","713.2"
"242819-51d024aedd1440d99d2b1442e35b8891","SJC","los angeles","LAX","1","true","2022-11-18 14:00:00","2022-11-21 14:00:00","1","Cathay Pacific","33.942","-118.408","86.89"
"242883-ca75a8d0fdf044f7951942628bf4f713","UGN","las vegas","LAS","1","true","2022-11-19 08:00:00","2022-11-21 08:00:00","0","Volaris","36.08","-115.152","423.39"
"242921-f15162679a70474d8e60ae670819a3c0","YUL","philadelphia","PHL","3","true","2022-11-19 07:00:00","2022-11-23 07:00:00","0","American Airlines","39.872","-75.241","351.26"
"242941-95d1018c948e4b49a368e5c6dc85f996","LGA","los angeles","LSQ","1","true","2022-11-20 11:00:00","2022-11-23 11:00:00","1","Delta Air Lines","33.942","-118.408","701.03"
"243195-2f3e712e79f64ce398d4006521d365b8","RND","los angeles","LAX","1","true","2022-11-20 15:00:00","2022-11-22 15:00:00","1","Southwest Airlines","33.942","-118.408","362.66"
"243337-0f95efc147c9495c8ac5b551dc6371e3","IAH","toronto","YTZ","1","true","2022-11-19 14:00:00","2022-11-22 14:00:00","1","Porter Airlines","43.862","-79.37","381.63"
"243391-e6b5591c40d041aa868149da8ddae7ec","SJC","new york","LGA","1","true","2022-11-20 07:00:00","2022-11-24 07:00:00","0","United Airlines","40.64","-73.779","702.47"
"243450-7a1a0938773a411aa1482c434b70a639","PNE","los angeles","LSQ","1","true","2022-11-18 12:00:00","2022-11-21 12:00:00","0","American Airlines","33.942","-118.408","647.94"
"243633-5a8fc33d0d5b48fea4d79f1045358df8","PHX","new york","JFK","1","true","2022-11-19 11:00:00","2022-11-26 11:00:00","0","JetBlue Airways","40.64","-73.779","620.53"
"243719-15b638064c184ea59001ec0ada53c8e7","IND","chicago","UGN","1","true","2022-11-19 07:00:00","2022-11-21 07:00:00","0","American Airlines","41.786","-87.752","45.27"
"243778-ececab0420e349d59cf0420e078a3d57","PDX","montreal","YMX","1","true","2022-11-18 07:00:00","2022-11-20 07:00:00","1","United Airlines","45.517","-73.417","696.33"
"244357-565c6729e9e34c129ccd21d23e8e1a4b","YZD","memphis","MEM","1","true","2022-11-19 07:00:00","2022-11-21 07:00:00","0","American Airlines","35.042","-89.977","239.1"
"244564-8f0b12991f5a40a796e9b7b65a330cdf","JFK","fresno","FAT","1","true","2022-11-19 07:00:00","2022-11-23 07:00:00","1","United Airlines","36.776","-119.718","742.89"
"244749-f74816fe3175433398af2b7d0f1d9de4","STL","jakarta","PCB","2","true","2023-01-06 07:00:00","2023-01-16 07:00:00","1","United Airlines","-6.266","106.891","5828.62"
"245066-f05d391e477e49a6951537a46a0f7558","YYC","detroit","DTW","1","true","2022-11-20 15:00:00","2022-11-23 15:00:00","0","Delta Air Lines","42.409","-83.01","454.76"
"245221-2f0216a25cad436f9c06fb1153b0dbd7","BIF","houston","IAH","1","true","2022-11-21 08:00:00","2022-11-26 08:00:00","0","Iberia Airlines","29.607","-95.159","190.98"
"245398-d17a43dcb11d4314ba8cf2da2b46ad73","PHL","austin","AUS","1","true","2022-11-16 07:00:00","2022-11-19 07:00:00","2","KLM Royal Dutch Airlines","30.194","-97.67","399.44"
"245578-d1c6549c1ec1451ca59dc4f1c470598e","EFD","los angeles","LSQ","1","true","2022-11-22 07:00:00","2022-11-28 07:00:00","1","American Airlines","33.942","-118.408","402.51"
"245683-ea1fb71403f54bd4b47f214b9b240425","LGA","edmonton","YEG","1","true","2022-11-21 07:00:00","2022-11-26 07:00:00","0","Air Transat","53.667","-113.467","577.83"
"246188-1ac9ef63bbec41fd8b59e6a82854cc94","LGA","baltimore","BWI","1","false","2022-11-22 10:00:00","","0","American Airlines","39.175","-76.668","25.52"
"246974-cfb64c2db22b4ae0ba1482c894acc9be","PNE","columbus","CMH","1","true","2022-11-18 09:00:00","2022-11-23 09:00:00","2","American Airlines","39.998","-82.892","120.31"
"246999-37f2eef411164a6a8fcc1426cabe4702","OAK","san diego","NZY","1","true","2022-11-19 07:00:00","2022-11-23 07:00:00","1","United Airlines","32.699","-117.215","133.96"
"247350-7102b4cb24ed47018cf93155db1c7cdc","IAD","chicago","MDW","1","true","2023-02-04 07:00:00","2023-02-15 07:00:00","0","Southwest Airlines","41.786","-87.752","179.46"
"247666-824b60373aed4e678efae83302444378","PNE","los angeles","LSQ","1","true","2022-11-19 14:00:00","2022-11-25 14:00:00","0","Delta Air Lines","33.942","-118.408","603.16"
"247723-89e11d6a3ef14d9db4a5ae2dc6c3e274","DET","san jose","SJC","1","true","2022-11-19 07:00:00","2022-11-26 07:00:00","1","Alaska Airlines","37.362","-121.929","589.95"
"247958-d13193e4581248a082116d8210551f59","AKR","vancouver","YVR","1","true","2022-11-18 07:00:00","2022-11-21 07:00:00","2","Air China","49.195","-123.182","604.68"
"248056-3c51b12fe24343cdb29f9530fd61f566","COS","chicago","MDW","1","true","2022-11-23 12:00:00","2022-11-27 12:00:00","1","AirTran Airways","41.786","-87.752","268.64"
"248199-6722ee49070a4e94a2eb9ef7e17bc38c","YQG","ottawa","YOW","3","false","2022-11-15 16:00:00","","2","First Air","45.323","-75.669","180.99"
"248211-6ad4cff1117945f2a5716b078d6da495","LRF","prague","PRG","1","true","2023-03-04 18:00:00","2023-03-13 18:00:00","0","easyJet","50.101","14.26","1344.26"
"248441-86aa85a562d34a57b225c329ff5a5199","YOW","columbus","CMH","1","true","2022-11-18 13:00:00","2022-12-03 13:00:00","0","Allegiant Air","39.998","-82.892","140.74"
"248483-8ab6aaf970564b48bf4dd5b2315bbb92","YZD","milwaukee","MKE","1","true","2022-11-15 08:00:00","2022-11-17 08:00:00","1","Southwest Airlines","42.947","-87.896","130.69"
"248519-65850b49be95410bb6f3b57216c6de1b","DEN","toronto","YZD","1","true","2022-11-19 07:00:00","2022-11-21 07:00:00","0","Ryanair","43.862","-79.37","350.12"
"248572-e285fb0eb33d40e4b92008831a534b15","JFK","toronto","YKZ","1","true","2022-11-17 07:00:00","2022-11-24 07:00:00","0","American Airlines","43.862","-79.37","101.34"
"248644-55f1bb4a150f4f93866e77b61e7ef3c6","LAX","san antonio","SKF","1","true","2022-11-16 15:00:00","2022-11-18 15:00:00","2","Delta Air Lines","29.529","-98.279","329.41"
"248722-e1539b6f540d4795858424c465e73e66","LAX","new york","LGA","1","false","2022-11-19 12:00:00","","1","Delta Air Lines","40.64","-73.779","360.08"
"248734-1458f6ca94aa4ba8918e330f903602f0","TNT","orlando","ORL","1","true","2023-01-07 17:00:00","2023-01-20 17:00:00","0","Ryanair","28.429","-81.316","51.66"
"248903-aeba1327f2a94f8b8a3fcc1d72220f64","RND","new york","LGA","1","true","2022-11-15 11:00:00","2022-11-17 11:00:00","0","Delta Air Lines","40.64","-73.779","490.44"
"249538-981515f69a9148028873b4c4b22f7fca","IAB","memphis","MEM","1","true","2022-11-20 13:00:00","2022-12-06 13:00:00","0","Delta Air Lines","35.042","-89.977","123.53"
"249547-add8b20f2fae4c0184212fa91e0d5b16","LGB","dallas","DAL","1","true","2022-11-14 09:00:00","2022-11-17 09:00:00","0","Southwest Airlines","32.847","-96.852","367.3"
"249771-1adb752a52b3441da7c8383aac25f32a","MKE","memphis","MEM","1","true","2022-11-22 12:00:00","2022-11-24 12:00:00","1","JetBlue Airways","35.042","-89.977","164.42"
"249837-472ce8e8995049f38bd4724f9be2bc88","PHL","new york","JFK","1","true","2022-11-16 12:00:00","2022-11-25 12:00:00","2","American Airlines","40.64","-73.779","24.54"
"250137-9c672925268d4f6eba483fd8d454fee6","DEN","los angeles","LSQ","1","true","2022-11-19 14:00:00","2022-11-27 14:00:00","0","Delta Air Lines","33.942","-118.408","255.22"
"250238-45806ecfdf7d43e1bbe844c0f62d322d","DEN","houston","EFD","1","false","2022-11-21 16:00:00","","2","American Airlines","29.607","-95.159","126.35"
"250512-94afd470362d47d685e537be1409f254","SJC","boston","BOS","1","true","2022-11-20 10:00:00","2022-11-22 10:00:00","1","Copa Airlines","42.364","-71.005","793.1"
"250561-75c39366d87d45da8fad4abf5451e789","HOU","charlotte","CLT","1","true","2022-11-22 11:00:00","2022-11-24 11:00:00","0","American Airlines","35.214","-80.943","275.67"
"250628-0633400c6dd64e2ba81916f18bb65c3b","IND","edmonton","YXD","1","true","2022-11-19 07:00:00","2022-11-21 07:00:00","1","United Airlines","53.667","-113.467","438.22"
"250791-1df798fc247d4e099eb50e83e33f29a0","IND","fort worth","FTW","1","true","2022-11-18 10:00:00","2022-11-22 10:00:00","1","Delta Air Lines","32.82","-97.362","204.83"
"250934-64cbe05249d24548bc1f999e84cc5517","SPG","charlotte","CLT","1","true","2022-11-19 07:00:00","2022-12-03 07:00:00","0","Allegiant Air","35.214","-80.943","151.2"
"251395-9624242e6be142078ef21187634aa8b6","JFK","philadelphia","PNE","1","true","2022-11-18 07:00:00","2022-11-22 07:00:00","0","American Airlines","39.872","-75.241","25.23"
"251587-0a195ca10b814b80971f104916191798","HOU","new york","JFK","1","true","2022-11-16 12:00:00","2022-11-20 12:00:00","2","American Airlines","40.64","-73.779","414.57"
"251652-530941068c70436b8e1b2294e983d979","UGN","baltimore","BWI","1","true","2022-11-17 10:00:00","2022-11-21 10:00:00","0","Alitalia","39.175","-76.668","180.68"
"251790-bb7d62d9517b4b0d9ad97fbfce19ec45","BFM","new york","LGA","1","true","2022-11-21 07:00:00","2022-11-26 07:00:00","0","American Airlines","40.64","-73.779","297.1"
"251956-47da4eb42cfa4593b1d65b6ba7b23b3c","PHX","washington","IAD","2","true","2022-11-23 07:00:00","2022-12-02 07:00:00","1","United Airlines","38.852","-77.037","1161.7"
"252151-282c09fb7a5641d7841e5e92e7a0b6d0","MDW","seattle","BFI","1","true","2022-11-21 16:00:00","2022-11-28 16:00:00","1","Kenmore Air","47.53","-122.302","471.23"
"252423-73dd0a5580984767a2e76b11f104838d","NZY","tucson","DMA","1","true","2022-11-18 12:00:00","2022-11-22 12:00:00","0","American Airlines","32.166","-110.883","101.35"
"252724-efe66e57056e440fa116f424fd7fda51","YQB","houston","HOU","1","true","2022-11-25 09:00:00","2022-11-28 09:00:00","1","Virgin Atlantic Airways","29.607","-95.159","493.81"
"252798-c94029dcbc234944bb2fc112de9c9b18","YYC","nashville","BNA","2","true","2022-11-18 15:00:00","2022-11-22 15:00:00","0","Southwest Airlines","36.124","-86.678","1062.1"
"252805-1eb4ef1b050c46d7ab117a9da6256bd6","LAX","milwaukee","MKE","1","true","2022-11-21 07:00:00","2022-11-24 07:00:00","1","Southwest Airlines","42.947","-87.896","521.75"
"252817-2efad5a5d98e473ea2797c972f765e51","MEM","winnipeg","YAV","1","true","2022-11-15 07:00:00","2022-11-18 07:00:00","0","Delta Air Lines","50.056","-97.032","320.25"
"253733-893e78d1582e443f82caa5aaae446be5","YVR","bangkok","BKK","1","true","2023-03-04 07:00:00","2023-03-19 07:00:00","0","Bangkok Airways","13.912","100.607","2197.75"
"253786-e341fdf7b85c4363a052b2027ae7590a","OKC","boston","BOS","1","true","2022-11-20 07:00:00","2022-11-25 07:00:00","0","Iberia Airlines","42.364","-71.005","442.13"
"253982-47a745edfd7c42129a51edf8e7f4665f","YZD","phoenix","PHX","1","true","2022-11-15 12:00:00","2022-11-19 12:00:00","0","Allegiant Air","33.535","-112.383","303.84"
"254002-1308c66c24234b7b9b07c7073538f6be","ELP","detroit","DET","1","true","2022-11-17 16:00:00","2022-11-22 16:00:00","1","United Airlines","42.409","-83.01","474.21"
"254153-8b20f36436a34db5bc732028e4e6b320","TYS","singapore","XSP","1","true","2023-02-04 15:00:00","2023-02-22 15:00:00","0","American Airlines","1.417","103.867","2893.69"
"254312-0817535251a746b283d92666fef13cee","SFO","houston","HOU","1","true","2022-11-19 07:00:00","2022-11-21 07:00:00","1","Southwest Airlines","29.607","-95.159","456.29"
"254313-4ee1d93b244540bba07137cf029507cc","LAS","jacksonville","NIP","1","true","2022-11-18 12:00:00","2022-11-21 12:00:00","1","United Airlines","30.494","-81.688","609.7"
"254347-2e1dd326d5a947788541b5898e6b4131","DSM","new york","LGA","1","true","2022-11-18 07:00:00","2022-11-25 07:00:00","1","Allegiant Air","40.64","-73.779","282.46"
"254355-348e360e6aaf4f1aa43cb8b3c16d65df","IAD","detroit","DET","2","true","2022-11-21 07:00:00","2022-11-29 07:00:00","0","United Airlines","42.409","-83.01","203.02"
"254422-54dd9eee442b46b7b89bd83bb0a86a21","LAX","jacksonville","NCA","3","true","2022-11-19 07:00:00","2022-11-24 07:00:00","0","Ryanair","30.494","-81.688","1762.46"
"254452-3a6087c3e5ef4a678029bbdd1a0e9c42","FAT","chicago","MDW","1","true","2022-11-19 12:00:00","2022-11-22 12:00:00","1","Southwest Airlines","41.786","-87.752","529.85"
"254737-4cc9d03b51b54ea888785ecba4c773fb","SAT","washington","IAD","1","true","2022-11-21 15:00:00","2022-11-26 15:00:00","0","United Airlines","38.852","-77.037","401.3"
"254967-2b4424a076fc4731a120c6f31b8323e1","NZY","houston","IAH","1","true","2022-11-19 15:00:00","2022-11-23 15:00:00","1","United Airlines","29.607","-95.159","370.47"
"255536-0da113c5a144460e8fbcf63427851016","PHF","columbus","CMH","3","true","2023-03-04 13:00:00","2023-03-21 13:00:00","2","Delta Air Lines","39.998","-82.892","327.08"
"255724-43be699d686642bcba928a4e1eb8505a","MSP","memphis","MEM","1","true","2022-11-18 09:00:00","2022-11-20 09:00:00","1","Frontier Airlines","35.042","-89.977","194.65"
"255807-b5361ed8b2a8436a84c730c63df11ca6","YYC","dallas","DAL","1","true","2022-11-19 07:00:00","2022-11-23 07:00:00","1","United Airlines","32.847","-96.852","457.32"
"255896-2dcb4a70960448748c5508bf0b12c529","YZD","washington","IAD","1","true","2022-11-19 07:00:00","2022-11-28 07:00:00","0","United Airlines","38.852","-77.037","105.99"
"255973-15573c79d28947c3bcc2aa2589f72bd7","ORD","detroit","YIP","1","true","2022-11-17 13:00:00","2022-11-23 13:00:00","0","American Airlines","42.409","-83.01","69.35"
"256136-c27205dc94a84413b3b67695ed212434","TUS","new york","LGA","1","true","2022-11-22 15:00:00","2022-11-25 15:00:00","0","American Airlines","40.64","-73.779","561.66"
"256359-40fce721854e4d9dbf0bdf9accb601d7","PDX","vancouver","YVR","1","true","2022-11-18 07:00:00","2022-11-22 07:00:00","0","Air Canada","49.195","-123.182","78.9"
"256477-36eec7ce7f064a85be9c13673f575e3d","GEG","tucson","DMA","1","true","2022-11-15 12:00:00","2022-11-17 12:00:00","1","Delta Air Lines","32.166","-110.883","295.69"
"256485-c138881df6a34b23b611732164303d86","HOU","chicago","UGN","1","true","2022-11-19 08:00:00","2022-11-20 08:00:00","0","Ryanair","41.786","-87.752","263.46"
"256491-33d5da220caf418c9a4ec7d3c54823d3","SAN","toronto","YZD","1","true","2022-11-17 07:00:00","2022-11-24 07:00:00","1","American Airlines","43.862","-79.37","599.42"
"256703-7d7d9bfb605044ed8a9894e032a1f50c","SFO","san antonio","RND","1","true","2022-11-20 16:00:00","2022-11-23 16:00:00","0","Ryanair","29.529","-98.279","419.04"
"257210-c2b7d0e77ec94d3d9a79e1b9625fc729","YZD","vancouver","YVR","1","true","2022-11-18 07:00:00","2022-11-20 07:00:00","0","Delta Air Lines","49.195","-123.182","672.29"
"257259-58cb0eed13d142bb9a18175f0db7c119","YOW","toronto","YKZ","1","true","2022-11-18 08:00:00","2022-11-21 08:00:00","0","United Airlines","43.862","-79.37","60.12"
"257367-52b38b20056847a2ac39e017269cb8d8","YQB","baltimore","BWI","1","true","2022-11-22 07:00:00","2022-11-24 07:00:00","1","Southwest Airlines","39.175","-76.668","174.18"
"257938-9807051c55fc429da2a60c16de13f597","YYJ","jacksonville","NIP","2","true","2022-11-20 07:00:00","2022-11-27 07:00:00","1","Delta Air Lines","30.494","-81.688","1548.78"
"258630-72f1c6d9bc66460f9f7398ae85ae5536","FAT","philadelphia","PNE","1","true","2022-11-17 07:00:00","2022-11-26 07:00:00","1","United Airlines","39.872","-75.241","703.0"
"258944-84b2eba31b51467ab3f6104b70879277","SAN","houston","IAH","1","true","2022-11-17 07:00:00","2022-11-20 07:00:00","1","Alitalia","29.607","-95.159","360.98"
"259149-2c0c122d50c1440ab7c8aad109823c40","TPA","louisville","LOU","1","true","2022-11-19 13:00:00","2022-11-26 13:00:00","0","United Airlines","38.228","-85.664","219.55"
"259422-77dbb31c25bb4b919fb44b9ea99edd5d","ORD","toronto","YZD","1","true","2022-11-20 07:00:00","2022-11-25 07:00:00","0","American Airlines","43.862","-79.37","145.22"
"259489-ba737c30b60d4459a2398e81ee391392","CMH","oklahoma city","TIK","1","true","2022-11-18 07:00:00","2022-11-19 07:00:00","0","United Airlines","35.393","-97.601","258.76"
"259563-36d51d3ccfa54ed3ad103a092a06bc83","JFK","detroit","DTW","1","true","2022-11-17 07:00:00","2022-11-20 07:00:00","1","Delta Air Lines","42.409","-83.01","130.5"
"259564-a013c47c6559498483dc586b0679d55d","YOW","phoenix","LUF","1","true","2022-11-25 11:00:00","2022-12-02 11:00:00","1","Delta Air Lines","33.535","-112.383","589.09"
"259604-aca981b2295f4040b103d74464de8767","CLT","hamilton","YHM","1","true","2022-11-18 07:00:00","2022-11-21 07:00:00","2","WestJet","43.173","-79.935","155.55"
"259662-d93611b5b8e34d68a1f8ffed6ec4371d","MSN","phoenix","PHX","1","true","2022-11-19 16:00:00","2022-11-22 16:00:00","0","AirTran Airways","33.535","-112.383","381.41"
"259805-bbacc1a279464ed38314c33e8bed0c1f","LOU","nashville","BNA","2","true","2022-11-19 11:00:00","2022-11-21 11:00:00","0","Southwest Airlines","36.124","-86.678","100.73"
"259837-e3d8ed85881d41038f4fc7289d47cab6","LGA","johannesburg","HLA","2","true","2023-03-04 19:00:00","2023-03-18 19:00:00","1","Mango","-25.986","28.14","4927.5"
"260061-47b42af73e9e46ae860f5f4c50148fb7","NCA","new york","LGA","1","true","2022-11-18 07:00:00","2022-11-24 07:00:00","1","Delta Air Lines","40.64","-73.779","130.73"
"260150-6ab68d905033455daf5fce5e66563d6e","PNE","new york","JFK","1","true","2022-11-17 07:00:00","2022-11-20 07:00:00","0","TAM Brazilian Airlines","40.64","-73.779","18.74"
"260258-79e2b069c1a24c5e8160c3c553317bdd","BOS","san francisco","SFO","2","false","2022-11-23 14:00:00","","0","AirTran Airways","37.619","-122.375","937.56"
"260296-444de4fe3de546279edff2cebc464e7f","DAL","indianapolis","IND","1","true","2022-11-19 08:00:00","2022-11-22 08:00:00","0","AirTran Airways","39.717","-86.294","227.89"
"260344-5c13e82f5c5948cb982fec06bddc7249","LOU","tucson","DMA","1","true","2022-11-18 13:00:00","2022-11-24 13:00:00","1","United Airlines","32.166","-110.883","419.5"
"260348-0a61a05c6dbc4664940946be1cf34c81","MKE","los angeles","LAX","1","true","2022-11-19 08:00:00","2022-11-24 08:00:00","1","Alaska Airlines","33.942","-118.408","528.41"
