"trip_id","hotel_name","nights","rooms","check_in_time","check_out_time","hotel_per_room_usd"
"579756-0743f5c576b440bfb181f13099f5e6d8","Best Western - louisville","8","1","2023-06-09 15:37:49.62","2023-06-18 11:00:00","51"
"579776-0f5fb461f5b9484ab823debadb3a547c","Radisson  - vancouver","2","1","2023-06-05 13:11:33.36","2023-06-08 11:00:00","156"
"580058-be8dfd3307894208b1608777526ab8b9","Banyan Tree  - dallas","1","1","2023-06-05 17:44:49.56","2023-06-07 11:00:00","278"
"580636-5d7df2a7d2634ca1bf1809047d38a867","Accor - new york","10","1","2023-06-01 11:00:00","2023-06-11 11:00:00","43"
"581449-e9ee46ec4e1f41ebaccf7c019cad22ce","Hilton - brussels","17","3","2023-10-17 04:07:45.12","2023-11-03 11:00:00","368"
"581481-e3afd081c3184200ae1f2c97f52fe479","Rosewood - houston","9","2","2023-06-09 16:16:18.3","2023-06-19 11:00:00","441"
"581573-042c0c6af76c462faddae86340d69a75","Extended Stay  - new york","31","1","2023-06-10 10:20:02.715","2023-07-11 11:00:00","228"
"581631-08c33083d60040f595e4d5e93eaa7bc5","InterContinental  - san francisco","2","1","2023-06-04 15:10:34.77","2023-06-07 11:00:00","170"
"581904-17773aa5c4244585a8ef68ba38bc6d9f","Hyatt - quebec","2","1","2023-06-03 10:21:23.625","2023-06-05 11:00:00","65"
"582418-f4c53b2b7b8c4664a01f5520d3fa9bb9","Accor - san francisco","2","1","2023-06-04 20:11:22.965","2023-06-07 11:00:00","231"
"582517-3bb8fac19b3f4f809a7a9a02f09c089c","Crowne Plaza - charlotte","2","1","2023-06-03 11:30:41.22","2023-06-05 11:00:00","119"
"582590-ca399cbf8bb146e2a3f8d2470c31efdd","NH Hotel  - indianapolis","9","2","2023-06-06 15:30:36.99","2023-06-16 11:00:00","282"
"582787-b0269519f93b4a4daa8be412086c4a16","Conrad  - milwaukee","2","1","2023-06-06 12:34:06.915","2023-06-09 11:00:00","66"
"582877-ef47a54b08954151b439f8d56ea2c4db","Aman Resorts - los angeles","3","1","2023-06-02 11:46:09.03","2023-06-05 11:00:00","131"
"583890-b264af1577f94d7b8b9ff11f75bcfa03","Banyan Tree  - houston","11","1","2023-06-07 11:00:00","2023-06-18 11:00:00","205"
"583962-63a048a3b6c34a81b3554f46ef9913b2","Accor - baltimore","3","1","2023-06-09 17:22:18.525","2023-06-13 11:00:00","160"
"584031-9cdde323637844c8abfc52cb61b1c087","Four Seasons - toronto","2","1","2023-06-03 14:36:43.605","2023-06-06 11:00:00","64"
"584088-cfe8eb4871104ec4b65186ea135ffd68","Shangri-La - new york","7","2","2023-06-02 17:11:18.825","2023-06-10 11:00:00","226"
"584311-e8aaafa6a54e49f8bc11e563589206c5","Extended Stay  - edmonton","5","1","2023-06-02 18:23:02.4","2023-06-08 11:00:00","76"
"584338-bc8c757a51f747259d274b71955abda1","Best Western - new york","7","2","2023-06-25 11:00:00","2023-07-02 11:00:00","172"
"584520-19aa34770bb847a990f69ccd644f982f","Shangri-La - san antonio","2","1","2023-06-08 12:10:12.72","2023-06-11 11:00:00","136"
"584525-069a79c3d9b54e68b088d8f82aeab48b","Hyatt - edmonton","12","1","2023-06-09 13:04:33.06","2023-06-22 11:00:00","119"
"584638-3673231c9f404b629df931d4857b30ea","NH Hotel  - new york","1","1","2023-06-05 16:34:58.89","2023-06-07 11:00:00","80"
"584792-75da46d20206454cb3e8203b7967bc95","Four Seasons - san diego","5","1","2023-06-03 22:20:10.545","2023-06-09 11:00:00","68"
"585109-e562b57b77a843c580540022d75c6111","Marriott  - fort worth","13","1","2023-06-05 17:40:17.445","2023-06-19 11:00:00","260"
"585116-45a6aaca258e46c6b34a0c012b6c2164","Rosewood - new york","3","1","2023-06-05 11:46:41.16","2023-06-08 11:00:00","125"
"585563-f6eea4a26db749d2a5dbad3ee10688ec","Banyan Tree  - detroit","2","1","2023-06-03 15:26:19.095","2023-06-06 11:00:00","76"
