"session_id","user_id","trip_id","session_start","session_end","flight_discount","hotel_discount","flight_discount_amount","hotel_discount_amount","flight_booked","hotel_booked","page_clicks","cancellation"
"454392-8e6e14bf77ce4797bd7b0526e382c9d5","454392","454392-7b2bb25ae2b24e7db51e7311634660ec","2023-03-10 19:55:00","2023-03-10 19:59:11","false","false","","","true","true","34","false"
"454422-a93792fdba4b4344b306762cba8255d8","454422","","2023-03-10 18:27:00","2023-03-10 18:27:21","true","false","0.15","","false","false","3","false"
"454500-d03794ceb8ce497fa5fc7b6ce0faa097","454500","","2023-03-10 15:36:00","2023-03-10 15:37:00","false","false","","","false","false","8","false"
"454558-f62cecd88c1c466984b9453e7e9a8723","454558","","2023-03-10 13:44:00","2023-03-10 13:45:12","false","false","","","false","false","10","false"
"454614-6491b80756d74c148bdb56cfd10c0227","454614","","2023-03-10 12:35:00","2023-03-10 12:36:37","true","false","0.25","","false","false","13","false"
"454664-42c4db25fe81475cb316ae94a230693a","454664","","2023-03-10 05:22:00","2023-03-10 05:23:59","false","true","","0.1","false","false","16","false"
"454726-864c250989124fbf9e5b27435e40c129","454726","","2023-03-10 20:11:00","2023-03-10 20:11:07","false","false","","","false","false","1","false"
"454802-e30f4ea14061476db52e17b13adef4b9","454802","","2023-03-10 08:55:00","2023-03-10 08:56:08","true","false","0.2","","false","false","9","false"
"454824-ba9ea1a446224403ab40e79d09ad7b2f","454824","","2023-03-10 10:00:00","2023-03-10 10:04:25","true","true","0.1","0.05","false","false","36","false"
"454849-56abef36f8bb4bc7b6a694cb68b7ac6c","454849","454849-dd4de31ae6cf40808513ef3402b76d39","2023-03-10 15:51:00","2023-03-10 15:53:22","false","false","","","true","true","19","false"
"454893-d5775097f91e4a699577982af7e4e067","454893","","2023-03-10 07:17:00","2023-03-10 07:18:22","false","false","","","false","false","11","false"
"454915-323bf9f8b43848c693a804b84e9634b8","454915","454915-009f8f44477d4a58860ee8564260895d","2023-03-10 22:21:00","2023-03-10 22:24:06","false","false","","","true","true","25","false"
"454941-d2e98b28a1af476ba0fb06e553e6a9af","454941","454941-3152d8a8561c41d194a4ec844bf3e3c7","2023-03-10 17:17:00","2023-03-10 17:19:39","false","false","","","true","true","21","false"
"454973-168da9d791874504987fbd352c5bd31c","454973","454973-c81e2b45279f43d4a1e9ac1b198a4dba","2023-03-10 20:15:00","2023-03-10 20:16:14","false","false","","","false","true","10","false"
"455007-6c6b54957a0e4473b2f862e723cc2f4c","455007","455007-84c1331fac434db7a5039b2cd0314a7f","2023-03-10 05:17:00","2023-03-10 05:19:31","false","true","","0.1","true","true","20","false"
"455008-941ef8ea355e402d8f65b0d402eab6f8","455008","","2023-03-10 10:16:00","2023-03-10 10:17:51","false","false","","","false","false","15","false"
"455030-c0ee609d7d884781bd02b21b27a753a5","455030","","2023-03-10 20:07:00","2023-03-10 20:11:21","false","true","","0.1","false","false","36","false"
"455042-6103d945d62c4e6590cb3f630032fb95","455042","","2023-03-10 13:54:00","2023-03-10 13:54:14","false","false","","","false","false","2","false"
"455140-09dc6bdd3769428c809a18ec44337c2b","455140","","2023-03-10 02:51:00","2023-03-10 02:52:50","false","false","","","false","false","15","false"
"455212-dd29057a8b8747cb87fc17346c168cbf","455212","","2023-03-10 21:53:00","2023-03-10 21:58:44","false","false","","","false","false","47","false"
"455234-eabc500c25824b45a760872e200b20c3","455234","","2023-03-10 21:11:00","2023-03-10 21:14:13","true","false","0.3","","false","false","26","false"
"455243-fb7f29387dea45048ea473c7a07da25f","455243","","2023-03-10 18:28:00","2023-03-10 18:29:53","false","false","","","false","false","15","false"
"455250-dd4d8be6fd8d4347b56f03602297addb","455250","455250-1ddf7e07d58d4b12af84f38f81499e32","2023-03-10 17:29:00","2023-03-10 17:34:27","false","false","","","true","true","45","false"
"455330-56b89211491a433e993f62180bd5d978","455330","","2023-03-10 10:33:00","2023-03-10 10:33:46","false","true","","0.05","false","false","6","false"
"455736-d7c1fdccd89747d9b2f5bbe9666ad768","455736","455736-53725e7f8b8e4cacadd3b2e3b49ff378","2023-03-10 13:49:00","2023-03-10 13:58:40","false","false","","","true","true","77","false"
"455765-20496208ed33497ea073b458b3a82a25","455765","","2023-03-10 17:56:00","2023-03-10 17:57:28","false","true","","0.1","false","false","12","false"
"455894-03c802e0532f4a6d9edac6ed6a0d619d","455894","","2023-03-10 10:43:00","2023-03-10 10:46:12","false","false","","","false","false","25","false"
"455926-ef309ce735514df7be692a7a56550d29","455926","","2023-03-10 21:04:00","2023-03-10 21:04:15","false","false","","","false","false","2","false"
"455931-658fc15db82541aa85cf83849eb8cb21","455931","","2023-03-10 20:04:00","2023-03-10 20:04:15","false","false","","","false","false","2","false"
"455960-83093c9297e04fe3b5a992b7fc67980b","455960","455960-4e74a6b2dcdb4858806817476362afe1","2023-03-10 20:02:00","2023-03-10 20:06:23","false","false","","","true","true","35","false"
"456026-bd6864d9cd3641a3a15d84e8f7547e41","456026","456026-0213ea3c7a304b0ca9c78f64382be4bf","2023-03-10 15:42:00","2023-03-10 15:44:31","false","false","","","true","true","20","false"
"456126-2124a921f5854fbd972a622fd87f8e48","456126","","2023-03-10 18:36:00","2023-03-10 18:37:12","true","false","0.05","","false","false","10","false"
"456176-548735a91045431ca93e212b8a914871","456176","","2023-03-10 22:15:00","2023-03-10 22:15:24","true","false","0.1","","false","false","3","false"
"456264-5d11b79eef2f4d888628949bd6bf6e06","456264","456264-3f650816ec434d2a9ca65743b145df6b","2023-03-10 20:01:00","2023-03-10 20:02:13","false","false","","","true","false","10","false"
"456484-9c61ebf6a1824395a23421cf7fcd6dbb","456484","","2023-03-10 17:17:00","2023-03-10 17:18:34","false","false","","","false","false","12","false"
"456509-2239c96c3a194710bc9877a94cc99bba","456509","456509-743ad15df7eb46a69d84ed0249676bfd","2023-03-10 17:46:00","2023-03-10 17:48:08","false","false","","","true","true","17","false"
"456510-a15a5681a0a44f3d8bbc330e83be4c60","456510","","2023-03-10 12:00:00","2023-03-10 12:01:02","false","false","","","false","false","8","false"
"456515-8c2c96df0f4d45298507dbefe68de47e","456515","456515-832223eef8db4b98930d53f4cfb0efb3","2023-03-10 02:00:00","2023-03-10 02:02:25","false","false","","","true","true","20","false"
"456517-ea2a35d5702b4bc9a294307d404dc9dc","456517","456517-c41a631379ac44ae9d8259b85e170a46","2023-03-10 16:37:00","2023-03-10 16:39:31","false","false","","","true","true","20","false"
"456518-deeb111d9cfc4ac2809b19049f941989","456518","456518-1f2660cf9a7c408d906b6b919b72445b","2023-03-10 21:19:00","2023-03-10 21:23:28","false","false","","","true","true","36","false"
"456541-2e3c19d250634e249e7a4bf86b2e85aa","456541","","2023-03-10 12:27:00","2023-03-10 12:27:38","false","false","","","false","false","5","false"
"456597-3eb03e00e6df4c179e81dd0dce345f54","456597","","2023-03-10 05:43:00","2023-03-10 05:44:18","true","false","0.1","","false","false","10","false"
"456736-cf42be3e0d704199b1f507fd6445af93","456736","456736-246bfb2b6b9c4c0f8302f20be27392ee","2023-03-10 22:38:00","2023-03-10 22:40:47","false","true","","0.15","true","true","22","false"
"456928-964504527b544df99708299b74671632","456928","","2023-03-10 21:06:00","2023-03-10 21:07:22","false","false","","","false","false","11","false"
"456939-9d332fa3b7a1449c9f54570d69050594","456939","","2023-03-10 14:07:00","2023-03-10 14:07:31","false","false","","","false","false","4","false"
"456981-1f001db6932240388a9fb585b11253b6","456981","456981-0c532f75ddc24cbf96160ac28bf8f8d1","2023-03-10 14:51:00","2023-03-10 14:53:29","false","true","","0.2","false","true","20","false"
"457031-9924ca2ad5e54b33b4b6f47540e25b97","457031","","2023-03-10 21:39:00","2023-03-10 21:39:25","false","false","","","false","false","3","false"
"457059-9368fae146ca4b619f26af5afa885ce7","457059","","2023-03-10 13:14:00","2023-03-10 13:15:27","false","false","","","false","false","12","false"
"457071-9d4982ca2b6b4683bcd21d60ea1f455b","457071","","2023-03-10 09:02:00","2023-03-10 09:12:38","false","false","","","false","false","86","false"
"457080-4346904f7d2a4b1d80e799449e0f556f","457080","","2023-03-10 13:05:00","2023-03-10 13:05:45","false","false","","","false","false","6","false"
"457156-88bae6418ddd4270a886d16f1067e283","457156","457156-bdf200559ffa4bffa04ff97e4a8d701e","2023-03-10 21:12:00","2023-03-10 21:17:47","false","false","","","true","false","47","false"
"457192-452d2c29f17244449686cdc74923b8e5","457192","457192-d670c4dcd68f4aa9a12cf377d2b3aa47","2023-03-10 01:27:00","2023-03-10 01:28:05","false","false","","","false","true","9","false"
"457200-5efc4fa4b15f4c3592f9e37d7af38d85","457200","","2023-03-10 18:34:00","2023-03-10 18:36:54","true","false","0.05","","false","false","24","false"
"457264-58b27f76d629427583356f98b80bec6d","457264","","2023-03-10 09:16:00","2023-03-10 09:16:17","false","false","","","false","false","2","false"
"457475-33fb9a7879774198866f5bdc4a5a8cb7","457475","","2023-03-10 12:58:00","2023-03-10 12:58:15","false","false","","","false","false","2","false"
"457520-0e96367db8ca4ec2b4e1768589c3e547","457520","","2023-03-10 18:07:00","2023-03-10 18:07:16","false","false","","","false","false","2","false"
"457556-86f099409f914a0bae44cc4b0d7ff427","457556","","2023-03-10 16:49:00","2023-03-10 16:49:45","false","false","","","false","false","6","false"
"457645-b4facd429a1b4bc888cc4e104b274347","457645","457645-f7469bd16d04430e9ab7c914f90506a7","2023-03-10 13:48:00","2023-03-10 13:50:01","false","false","","","true","true","16","false"
"457658-18fcda0af71b455da3c32624bf4af9c4","457658","","2023-03-10 18:53:00","2023-03-10 18:53:53","false","false","","","false","false","7","false"
"457784-0a5952ead62c48138cf777090cc7a191","457784","","2023-03-10 19:58:00","2023-03-10 19:58:21","false","false","","","false","false","3","false"
"457930-990a214a2813465cba763bc29b3ced36","457930","457930-c8198f5d07584e218bf055a5e36cc526","2023-03-10 19:44:00","2023-03-10 19:46:17","true","false","0.05","","true","true","18","false"
"457946-409b1e001b1941b7ab7dd7166818858d","457946","457946-67f1286a7a944e07a5fffb2cdd3ab68f","2023-03-10 09:17:00","2023-03-10 09:18:26","false","false","","","false","true","12","false"
"457972-fede899b32f7492aa11a22aba43b4dd5","457972","457972-2231b34f82a4426785a4ae60cf5f501a","2023-03-10 15:40:00","2023-03-10 15:41:37","false","false","","","true","false","13","false"
"457988-b816589720d74173b3586bfd22ec0de2","457988","457988-bd6df8a2b408445baaf471883b6ad161","2023-03-10 17:14:00","2023-03-10 17:15:45","false","false","","","false","true","14","false"
"458004-e43955f01a9f4e8c8e23c27c82515c72","458004","458004-c45c9cc6baa7447a87fae7a4f81882d5","2023-03-10 19:46:00","2023-03-10 19:48:46","true","false","0.05","","true","false","22","false"
"458113-415e7adbaf7046d98100d0b2e5c8ec08","458113","458113-3be0c9c962124609a532b15764ece92e","2023-03-10 05:08:00","2023-03-10 05:09:14","false","true","","0.05","false","true","10","false"
"458186-2f922eccbdcf48a4a5c1f11776b48db2","458186","","2023-03-10 18:28:00","2023-03-10 18:28:14","false","false","","","false","false","2","false"
"458237-71ad5958a9764680b7563775a957d812","458237","458237-7afd73c8229a47d992fa6bdb2c412a99","2023-03-10 09:02:00","2023-03-10 09:06:16","false","false","","","true","true","34","false"
"458288-f14b6a26899b4c03b094f2e19012cf3c","458288","458288-2a39ec6a0f77471eafbc95105d1e7497","2023-03-10 17:48:00","2023-03-10 17:51:05","false","true","","0.2","false","true","25","false"
"458459-8f83dad87eb04c74988baed64de11019","458459","458459-113d531089384bf7bb7dee3dd583c2f7","2023-03-10 13:44:00","2023-03-10 13:46:54","false","false","","","true","false","24","false"
"458516-f5f98be6207947b59dda5f69b9fcecce","458516","","2023-03-10 11:45:00","2023-03-10 11:45:22","false","false","","","false","false","3","false"
"458554-ffac2292c4044e66bf760a4cc326f44b","458554","","2023-03-10 14:19:00","2023-03-10 14:20:48","false","false","","","false","false","15","false"
"458587-529129141cc141d5918f3d86f8aae1db","458587","","2023-03-10 11:51:00","2023-03-10 11:51:22","false","false","","","false","false","3","false"
"458594-8fed020252bd408fab2a3f6678321449","458594","","2023-03-10 16:27:00","2023-03-10 16:27:27","false","false","","","false","false","4","false"
"458685-0fc53a8b5f954c35be56c78f1efa4516","458685","458685-8b971c83deaa4d53914f8de7f14e32e2","2023-03-10 18:21:00","2023-03-10 18:22:54","false","false","","","false","true","15","false"
"458761-53a02631f7554b42a6fff1908d5b74f8","458761","","2023-03-10 21:45:00","2023-03-10 21:45:30","true","false","0.25","","false","false","4","false"
"458762-293c329841c74758a470864875258e8f","458762","","2023-03-10 18:49:00","2023-03-10 18:49:46","false","false","","","false","false","6","false"
"458814-79640bb3e04f46d38ae7c07bdcd8c4be","458814","458814-fdb96b93c248487199aac3b3a5dfd8e1","2023-03-10 16:46:00","2023-03-10 16:47:58","false","true","","0.25","true","false","16","false"
"458929-bd11b919ab1744e09999a7493b416cdb","458929","","2023-03-10 22:32:00","2023-03-10 22:32:24","false","false","","","false","false","3","false"
"459154-5e0c6673e32e47b1830fc3b928e77e38","459154","","2023-03-10 21:50:00","2023-03-10 21:51:21","false","false","","","false","false","11","false"
"459269-40c661eb0bd24c81b6adeb2dccf0269c","459269","","2023-03-10 16:29:00","2023-03-10 16:29:49","true","false","0.1","","false","false","7","false"
"459396-4d722e2a630146d892c815cbde148256","459396","459396-3a3be05ce9b14229abfb9a71459c0f22","2023-03-10 21:37:00","2023-03-10 21:38:56","false","false","","","true","false","16","false"
"459420-43fedc0734ad4b73a18c999625fc96d3","459420","459420-07f68782fb0a4c1d8bc2fd220b12abb0","2023-03-10 18:31:00","2023-03-10 18:33:19","false","false","","","true","true","19","false"
"459436-cfff70b64b5541d39e82abdcb1df5bef","459436","","2023-03-10 11:22:00","2023-03-10 11:23:01","false","false","","","false","false","8","false"
"459472-fc3275cd639749509dd13512b6dec82e","459472","","2023-03-10 04:25:00","2023-03-10 04:25:59","false","false","","","false","false","8","false"
"459482-c1c45006d7344b72a79ef4a31acc5e44","459482","","2023-03-10 09:01:00","2023-03-10 09:01:22","false","false","","","false","false","3","false"
"459500-644031ec76d14a55b21b49658b2cd70b","459500","459500-aeb9dd99cae44a9da593475275fdc3cb","2023-03-10 22:26:00","2023-03-10 22:28:14","false","false","","","true","true","18","false"
"459565-615852d03530434b89d3bfafb5805f0d","459565","459565-9339c037d86f4fb39593def49a9a3cde","2023-03-10 22:15:00","2023-03-10 22:18:56","false","false","","","true","false","32","false"
"459625-48a19eb8a81b4321ba18477b8f825084","459625","459625-e0de32429232493b8a436b787f400297","2023-03-10 21:38:00","2023-03-10 21:41:17","false","false","","","true","true","27","false"
"459695-192279e4a3da410993fa2816069e5136","459695","","2023-03-10 22:03:00","2023-03-10 22:04:28","false","false","","","false","false","12","false"
"459807-7fbff138dfef4fbe99059eed8fdbb454","459807","459807-1c2336ae1fa143df8e294cfe421483a7","2023-03-10 21:33:00","2023-03-10 21:35:16","false","true","","0.25","true","true","18","false"
"459859-e7e2c94c50d746aa8b6f6f3646f1ff29","459859","459859-4dcffc08f1e745cd9c676f888798e64d","2023-03-10 11:28:00","2023-03-10 11:31:24","false","false","","","true","true","27","false"
"459878-6d20134058314f3488ff428d65a27600","459878","","2023-03-10 02:13:00","2023-03-10 02:14:35","false","true","","0.15","false","false","13","false"
"459958-68333010a33243619b53045f49bb22e3","459958","","2023-03-10 19:41:00","2023-03-10 19:47:57","false","false","","","false","false","56","false"
"460072-cdd68dd847bb436080df9e8ae94fbfb9","460072","","2023-03-10 21:44:00","2023-03-10 21:44:51","true","false","0.15","","false","false","7","false"
"460101-1cccd25b726841db969eab85306a76e2","460101","","2023-03-10 21:07:00","2023-03-10 21:07:31","false","false","","","false","false","4","false"
"460104-29b36db61afc4dd0b8ddd5d9445f1eb2","460104","460104-8f7ff4b901794abcbab532a94910a191","2023-03-10 22:15:00","2023-03-10 22:17:49","false","false","","","true","true","22","false"
"460116-18a837e22692428ea21f541f724469ad","460116","","2023-03-10 15:14:00","2023-03-10 15:14:51","false","false","","","false","false","7","false"
"460120-08cd728352f748a19a7aeded695a4eee","460120","","2023-03-10 11:05:00","2023-03-10 11:08:52","false","true","","0.05","false","false","31","false"
"460158-d4e0ac1431e246d3905673b6cfe2a90a","460158","","2023-03-10 16:09:00","2023-03-10 16:09:58","false","false","","","false","false","8","false"
"460173-642c2d79ee6e4c6e952f66c82b2a8aff","460173","","2023-03-10 10:31:00","2023-03-10 10:31:22","false","false","","","false","false","3","false"
"460237-0cb2bf4feb564507a5047f6a5892674e","460237","460237-1fb7b680450f4deab62a4d5008c76796","2023-03-10 18:06:00","2023-03-10 18:08:41","false","false","","","true","true","22","false"
"460320-54fe2a8a8d594a40b1bd1c896b6874ae","460320","460320-adddb6f85d5f4768978e21ff2f889b3a","2023-03-10 14:23:00","2023-03-10 14:25:34","false","false","","","true","true","21","false"
"460328-0eb451c23e164f4d98f6d6a373b9d18d","460328","460328-e63d7e34c97c49848faf69d7017fa3ad","2023-03-10 10:56:00","2023-03-10 10:58:25","false","false","","","true","true","19","false"
"460466-8604649836cc4e70ab80dd099eb73802","460466","","2023-03-10 05:46:00","2023-03-10 05:46:07","false","false","","","false","false","1","false"
"460469-8cb386d8f426416f91f3b9c579787b04","460469","","2023-03-10 22:21:00","2023-03-10 22:21:15","false","false","","","false","false","2","false"
"460485-38b0afc894ea48ffb0302aa0e5414b23","460485","460485-5c905760629347d9be97fe1ae8f12386","2023-03-10 07:52:00","2023-03-10 07:53:59","false","false","","","true","true","16","false"
"460521-cb86d692fabd4731b899f524a2b46ecb","460521","460521-9de2a90f384441919d17dfc2215b7bcb","2023-03-10 20:18:00","2023-03-10 20:22:52","true","false","0.35","","true","true","40","false"
"460529-f58d51ea218e46ff9b6b04ff76f5a389","460529","460529-571b4c2a606a4ae0813cb17cdbb5a6e5","2023-03-10 19:34:00","2023-03-10 19:35:24","false","false","","","false","true","11","false"
"460586-acaef6b2b72b433483f6e1dc17246881","460586","460586-2f323366002a4bf18b4213c0f41f51a7","2023-03-10 20:02:00","2023-03-10 20:04:50","false","false","","","true","true","23","false"
"460587-46b546fcf05e43dea7c1c0ec9beaaf33","460587","460587-ea08e83be8de4f5d98e2ab9e67e1a253","2023-03-10 18:30:00","2023-03-10 18:33:13","true","false","0.2","","false","true","26","false"
"460733-45cb28c592824fac920e80a6582799a7","460733","","2023-03-10 20:31:00","2023-03-10 20:32:34","true","false","0.1","","false","false","13","false"
"460752-fdd7b92b37c24ec4ae6be35588fe5d74","460752","","2023-03-10 11:36:00","2023-03-10 11:38:51","false","false","","","false","false","23","false"
"460784-1015f3e2c90d4675864c0903a04e92be","460784","460784-efa3f9c47c1543a48a8fe003a8dd6650","2023-03-10 10:36:00","2023-03-10 10:39:22","false","false","","","true","true","27","false"
"460873-8c19262ceb26493ba6b82180ec911215","460873","","2023-03-10 15:47:00","2023-03-10 15:47:22","false","false","","","false","false","3","false"
"460884-c4a439643fac46cba160fd0aa4c881f7","460884","460884-42d7c4acc5c14885a2e56083f9b44ab9","2023-03-10 07:40:00","2023-03-10 07:42:30","false","false","","","true","true","20","false"
"460890-a264e05ec229485aa8de7cd783a1d434","460890","460890-b21cfa44c31a483bb0012533b69234f5","2023-03-10 12:47:00","2023-03-10 12:50:19","false","false","","","true","true","27","false"
"460903-24f0f6da8949406ab6e17359eeb3790c","460903","460903-904a6883d2fe4a0fb5b12d18de24c636","2023-03-10 15:56:00","2023-03-10 15:58:42","false","false","","","true","true","22","false"
"460963-dd07e47235144fbfaed099cc4adcdc3d","460963","","2023-03-10 19:26:00","2023-03-10 19:26:36","false","true","","0.15","false","false","5","false"
"460981-bfb7139767b844dca7e558cc7f189e82","460981","","2023-03-10 19:17:00","2023-03-10 19:17:16","false","true","","0.2","false","false","2","false"
"461020-c151fcd6dad1499089e2aeecc627545d","461020","","2023-03-10 21:06:00","2023-03-10 21:06:58","true","false","0.05","","false","false","8","false"
"461054-158087f713d346259f6363152b92ed6b","461054","","2023-03-10 21:39:00","2023-03-10 21:40:59","false","false","","","false","false","16","false"
"461167-949121491aee4a28b9d43805646d82da","461167","461167-231c8588350e491f81d4ee2d233fd8e3","2023-03-10 15:09:00","2023-03-10 15:12:58","false","false","","","true","false","32","false"
"461202-772b4500f6174885b43b655f07a5468b","461202","","2023-03-10 17:07:00","2023-03-10 17:08:00","false","false","","","false","false","8","false"
"461231-3aa45727e4334c798a24f72a769eb717","461231","461231-7232290160d042c1868eca710f4962f1","2023-03-10 10:10:00","2023-03-10 10:11:16","false","false","","","false","true","10","false"
"461267-4d2be75b0a044d629bef9d18c848a163","461267","","2023-03-10 12:04:00","2023-03-10 12:07:42","false","false","","","false","false","30","false"
"461282-c221e592fba24df6bc6d648680a4dc13","461282","","2023-03-10 15:12:00","2023-03-10 15:12:15","false","false","","","false","false","2","false"
"461300-0c30cca923a44204b5de05bb575289f4","461300","461300-c1f1090476ec498d8512643a0f9f6bc8","2023-03-10 17:44:00","2023-03-10 17:45:35","false","false","","","true","false","13","false"
"461380-b462ecc506e647a1ae973b083e6270b3","461380","461380-6e9bfdeeea7b413dbf66ec20fc40b022","2023-03-10 12:44:00","2023-03-10 12:48:59","false","false","","","true","true","40","false"
"461406-0944e4d1a0464edf84fb8432b5c9a683","461406","","2023-03-10 02:48:00","2023-03-10 02:51:02","false","false","","","false","false","24","false"
"461437-b93d39156d4743bf9a4c805b9fb80a57","461437","","2023-03-10 06:57:00","2023-03-10 06:59:32","false","false","","","false","false","21","false"
"461486-21146195424440cea08a394a84074c4c","461486","","2023-03-10 15:06:00","2023-03-10 15:08:53","false","false","","","false","false","23","false"
"461507-2c83dafe42da416fb27fe1d054c20286","461507","461507-e4e4dcfe8d6e4ff9aa63ddd4fe100d1f","2023-03-10 20:27:00","2023-03-10 20:33:10","true","false","0.2","","true","true","50","false"
"461514-083407b84df34783b1d42032748a93de","461514","","2023-03-10 16:16:00","2023-03-10 16:16:08","false","true","","0.05","false","false","1","false"
"461515-1c4e2e72de31485c8758824ee003e922","461515","461515-cfab884c78344ce48dd322561dc6494f","2023-03-10 12:48:00","2023-03-10 12:50:43","false","false","","","true","true","22","false"
"461544-f172175f47c2494f83857a8931b13e8d","461544","","2023-03-10 11:11:00","2023-03-10 11:12:08","false","false","","","false","false","9","false"
"461602-8309c4f4f1ec44b5bb971de0c7e12717","461602","","2023-03-10 20:32:00","2023-03-10 20:32:46","false","false","","","false","false","6","false"
"461604-2a4ab481a0454927a6b9ecaa7e932f2d","461604","461604-180da6cee8fd45f5a3485b9e03f7306c","2023-03-10 19:07:00","2023-03-10 19:09:38","false","false","","","true","true","22","false"
"461644-7b5908107df44605a17945bf37eb977e","461644","461644-99a5521e3727437e8729e00b44ef3ded","2023-03-10 13:44:00","2023-03-10 13:53:17","false","false","","","true","true","75","false"
"461698-b6d3197629b54ea88b2d1ac1352507d3","461698","","2023-03-10 18:13:00","2023-03-10 18:13:46","false","true","","0.15","false","false","6","false"
"461827-1dca6d11423846d58047ed0fbb6a3afc","461827","461827-be8b97b974ae4e999d7fa4deee81b982","2023-03-10 18:09:00","2023-03-10 18:12:44","true","false","0.05","","true","true","30","false"
"461906-75dfc51f9f574669a5197a420f541aa8","461906","","2023-03-10 03:58:00","2023-03-10 03:58:40","false","false","","","false","false","5","false"
"461911-963b3ed0811e4d4e8a9a83d884a1c3c4","461911","461911-7b1b3d30c43349d7a993d854d8828cb9","2023-03-10 12:25:00","2023-03-10 12:26:26","false","false","","","true","false","12","false"
"461959-e3220a9afd4d45a8bfe0b8ac6eca9738","461959","","2023-03-10 21:01:00","2023-03-10 21:02:31","false","false","","","false","false","12","false"
